property_id,location_id,property_type,price,location,city,province_name,baths,area,purpose,bedrooms,Area Type,Area Size,Area Category
17091929,162,House,237000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091930,162,House,238000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091931,162,House,239000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091932,162,House,240000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091933,162,House,241000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091934,162,House,242000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091935,162,House,243000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091936,162,House,244000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091937,162,House,245000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091938,162,House,246000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091939,162,House,247000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091940,162,House,249000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091941,162,House,250000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17091243,5054,House,8000000,Sir Syed Town,Faisalabad,Punjab,0,3 Marla,For Sale,0,Marla,3,0-5 Marla
17091244,5054,House,11000000,Sir Syed Town,Faisalabad,Punjab,0,3 Marla,For Sale,0,Marla,3,0-5 Marla
17091286,1404,House,11000000,Shalley Valley,Rawalpindi,Punjab,2,6 Marla,For Sale,2,Marla,6,5-10 Marla
17091534,8157,House,25500000,Media Town,Rawalpindi,Punjab,0,12 Marla,For Sale,0,Marla,12,10-15 Marla
17091537,8157,House,20000000,Media Town,Rawalpindi,Punjab,0,12 Marla,For Sale,0,Marla,12,10-15 Marla
17091632,587,House,8500000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,3.5 Marla,For Sale,0,Marla,3.5,0-5 Marla
17091633,587,House,10000000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,3 Marla,For Sale,0,Marla,3,0-5 Marla
17091634,587,House,22500000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
17091635,587,House,20000000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,4 Marla,For Sale,0,Marla,4,0-5 Marla
17091722,9036,Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,1,1.6 Marla,For Sale,1,Marla,1.6,0-5 Marla
17091779,1058,House,12500000,Gulshan Abad,Rawalpindi,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
17091780,8129,House,8000000,Range Road,Rawalpindi,Punjab,0,7 Marla,For Sale,0,Marla,7,5-10 Marla
17091781,8129,House,12000000,Range Road,Rawalpindi,Punjab,0,6 Marla,For Sale,0,Marla,6,5-10 Marla
17091782,8129,House,2500000,Range Road,Rawalpindi,Punjab,0,2 Marla,For Sale,0,Marla,2,0-5 Marla
17091783,12322,House,3500000,Misryal Road,Rawalpindi,Punjab,0,3 Marla,For Sale,0,Marla,3,0-5 Marla
17091792,517,House,2700000,Peshawar Road,Rawalpindi,Punjab,0,1.5 Marla,For Sale,4,Marla,1.5,0-5 Marla
17091793,1118,House,2500000,GT Road,Rawalpindi,Punjab,2,5 Marla,For Sale,2,Marla,5,0-5 Marla
17092025,8129,House,5000000,Range Road,Rawalpindi,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
17092026,8129,House,4500000,Range Road,Rawalpindi,Punjab,0,4 Marla,For Sale,0,Marla,4,0-5 Marla
17092027,8129,House,7000000,Range Road,Rawalpindi,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
17092028,8129,House,9000000,Range Road,Rawalpindi,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
17092029,8129,House,19000000,Range Road,Rawalpindi,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
17091245,5054,House,25000,Sir Syed Town,Faisalabad,Punjab,0,5 Marla,For Rent,0,Marla,5,0-5 Marla
17091114,3048,House,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,4,5 Marla,For Rent,3,Marla,5,0-5 Marla
17091535,8157,Upper Portion,38000,Media Town,Rawalpindi,Punjab,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17091536,8157,Lower Portion,40000,Media Town,Rawalpindi,Punjab,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17091538,8157,Upper Portion,38000,Media Town,Rawalpindi,Punjab,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17091539,8157,Upper Portion,40000,Media Town,Rawalpindi,Punjab,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17091540,8157,Upper Portion,40000,Media Town,Rawalpindi,Punjab,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17091636,587,House,60000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,5 Marla,For Rent,0,Marla,5,0-5 Marla
17091637,587,House,18000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,5 Marla,For Rent,0,Marla,5,0-5 Marla
17091638,587,House,20000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,4 Marla,For Rent,0,Marla,4,0-5 Marla
17091639,587,House,30000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,8 Marla,For Rent,0,Marla,8,5-10 Marla
17091640,587,House,35000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17091641,587,House,35000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17091794,517,Upper Portion,26000,Peshawar Road,Rawalpindi,Punjab,5,10 Marla,For Rent,4,Marla,10,5-10 Marla
17091795,517,Upper Portion,25000,Peshawar Road,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
17092209,1514,Flat,2200000,Khayaban-e-Amin,Lahore,Punjab,1,5 Marla,For Sale,2,Marla,5,0-5 Marla
17092245,1797,House,12600000,Bahria Town,Lahore,Punjab,5,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092247,1448,House,22500000,DHA Defence,Lahore,Punjab,3,1 Marla,For Sale,3,Marla,1,0-5 Marla
17092303,1776,House,16000000,Bahria Town,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
17092351,1474,House,12000000,Bahria Orchard,Lahore,Punjab,3,8 Marla,For Sale,4,Marla,8,5-10 Marla
17092383,93,House,13000000,Johar Town,Lahore,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
17092384,9238,House,16500000,Fazaia Housing Scheme,Lahore,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
17092394,1786,House,23000000,Bahria Town,Lahore,Punjab,7,11 Marla,For Sale,5,Marla,11,10-15 Marla
17092407,1797,House,12200000,Bahria Town,Lahore,Punjab,5,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092409,1448,House,49000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092411,1793,House,95000000,Bahria Town,Lahore,Punjab,0,2 Kanal,For Sale,8,Kanal,2,1-5 Kanal
17092441,1793,House,25500000,Bahria Town,Lahore,Punjab,7,11 Marla,For Sale,5,Marla,11,10-15 Marla
17092450,8175,House,14900000,DHA Defence,Lahore,Punjab,4,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092518,8427,House,13000000,Lake City,Lahore,Punjab,5,5 Marla,For Sale,4,Marla,5,0-5 Marla
17092519,8427,House,8200000,Lake City,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092534,4009,House,12500000,Lake City,Lahore,Punjab,5,5 Marla,For Sale,4,Marla,5,0-5 Marla
17092536,9375,House,8500000,Lake City,Lahore,Punjab,4,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092538,3766,House,15000000,Fazaia Housing Scheme,Lahore,Punjab,4,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092579,8372,Flat,2500000,Lahore Motorway City,Lahore,Punjab,2,3 Marla,For Sale,2,Marla,3,0-5 Marla
17092589,11704,House,3350000,Al-Kabir Town,Lahore,Punjab,1,2.9 Marla,For Sale,1,Marla,2.9,0-5 Marla
17092591,11704,House,4750000,Al-Kabir Town,Lahore,Punjab,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
17092601,1789,House,22000000,Bahria Town,Lahore,Punjab,7,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092605,1613,House,58000000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092641,11704,House,6700000,Al-Kabir Town,Lahore,Punjab,3,3 Marla,For Sale,3,Marla,3,0-5 Marla
17092647,11704,House,3350000,Al-Kabir Town,Lahore,Punjab,1,2.9 Marla,For Sale,1,Marla,2.9,0-5 Marla
17092652,11704,House,4750000,Al-Kabir Town,Lahore,Punjab,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
17092654,11704,House,6700000,Al-Kabir Town,Lahore,Punjab,3,3 Marla,For Sale,3,Marla,3,0-5 Marla
17092655,11704,House,3350000,Al-Kabir Town,Lahore,Punjab,1,2.9 Marla,For Sale,1,Marla,2.9,0-5 Marla
17092658,11704,House,4750000,Al-Kabir Town,Lahore,Punjab,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
17092659,11704,House,6700000,Al-Kabir Town,Lahore,Punjab,3,3 Marla,For Sale,3,Marla,3,0-5 Marla
17092661,11704,House,3350000,Al-Kabir Town,Lahore,Punjab,1,2.9 Marla,For Sale,1,Marla,2.9,0-5 Marla
17092662,1611,House,62500000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092664,1450,House,32500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092666,11704,House,4750000,Al-Kabir Town,Lahore,Punjab,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
17092667,11704,House,6700000,Al-Kabir Town,Lahore,Punjab,3,3 Marla,For Sale,3,Marla,3,0-5 Marla
17092668,11704,House,3350000,Al-Kabir Town,Lahore,Punjab,1,2.9 Marla,For Sale,1,Marla,2.9,0-5 Marla
17092669,11704,House,4750000,Al-Kabir Town,Lahore,Punjab,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
17092670,11704,House,6700000,Al-Kabir Town,Lahore,Punjab,3,3 Marla,For Sale,3,Marla,3,0-5 Marla
17092690,1611,House,65000000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092714,1612,House,50000000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092724,11845,Flat,37500000,DHA Defence,Lahore,Punjab,3,10.6 Marla,For Sale,3,Marla,10.6,10-15 Marla
17092735,1599,House,59500000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092751,1620,House,67000000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
17092776,1611,House,55000000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092814,1620,House,51500000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092818,1450,House,36000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092839,1610,House,47500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092848,1447,House,56000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092889,1611,House,58500000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17092890,1448,House,24000000,DHA Defence,Lahore,Punjab,5,9 Marla,For Sale,4,Marla,9,5-10 Marla
17092891,1459,House,4500000,Nishat Colony,Lahore,Punjab,2,3 Marla,For Sale,3,Marla,3,0-5 Marla
17092898,1601,House,30000000,DHA Defence,Lahore,Punjab,5,10 Marla,For Sale,3,Marla,10,5-10 Marla
17092902,1503,Flat,14500000,Askari,Lahore,Punjab,5,10 Marla,For Sale,3,Marla,10,5-10 Marla
17092906,1503,Flat,14000000,Askari,Lahore,Punjab,6,12 Marla,For Sale,4,Marla,12,10-15 Marla
17092912,8372,Flat,2500000,Lahore Motorway City,Lahore,Punjab,2,3 Marla,For Sale,2,Marla,3,0-5 Marla
17092922,1585,House,74000000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
17092964,1503,House,25000000,Askari,Lahore,Punjab,7,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092968,1585,House,35000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
17090945,1664,Flat,90000,Clifton,Karachi,Sindh,4,13.3 Marla,For Rent,4,Marla,13.3,10-15 Marla
17091149,232,Lower Portion,35000,Gulistan-e-Jauhar,Karachi,Sindh,3,9.6 Marla,For Rent,2,Marla,9.6,5-10 Marla
17091158,532,House,500000,Tariq Road,Karachi,Sindh,10,1 Kanal,For Rent,11,Kanal,1,1-5 Kanal
17091165,1485,Lower Portion,150000,DHA Defence,Karachi,Sindh,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
17091262,8493,Flat,25000,DHA Defence,Karachi,Sindh,2,2 Marla,For Rent,2,Marla,2,0-5 Marla
17091472,1666,House,750000,Clifton,Karachi,Sindh,5,2 Kanal,For Rent,5,Kanal,2,1-5 Kanal
17092012,495,Upper Portion,20000,Scheme 33,Karachi,Sindh,2,4.8 Marla,For Rent,2,Marla,4.8,0-5 Marla
17092080,3226,House,6700000,DHA Defence,Islamabad,Islamabad Capital,4,8 Marla,For Sale,3,Marla,8,5-10 Marla
17092222,8312,Farm House,45000000,Gulberg,Islamabad,Islamabad Capital,0,5 Kanal,For Sale,0,Kanal,5,1-5 Kanal
17092505,3226,House,4450000,DHA Defence,Islamabad,Islamabad Capital,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
17092058,3443,Lower Portion,50000,I-8,Islamabad,Islamabad Capital,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17092102,3496,House,45000,Soan Garden,Islamabad,Islamabad Capital,5,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
17092217,3443,House,150000,I-8,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
17092242,164,House,1000000,F-6,Islamabad,Islamabad Capital,10,2.2 Kanal,For Rent,11,Kanal,2.2,1-5 Kanal
17092244,174,Lower Portion,70000,I-8,Islamabad,Islamabad Capital,3,10 Marla,For Rent,3,Marla,10,5-10 Marla
17092272,174,Upper Portion,60000,I-8,Islamabad,Islamabad Capital,3,10 Marla,For Rent,3,Marla,10,5-10 Marla
17092284,3443,Lower Portion,55000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092288,330,House,50000,G-13,Islamabad,Islamabad Capital,0,4.4 Marla,For Rent,4,Marla,4.4,0-5 Marla
17092289,330,Upper Portion,25000,G-13,Islamabad,Islamabad Capital,0,4.4 Marla,For Rent,2,Marla,4.4,0-5 Marla
17092290,330,Upper Portion,45000,G-13,Islamabad,Islamabad Capital,0,10.9 Marla,For Rent,3,Marla,10.9,10-15 Marla
17092291,330,House,85000,G-13,Islamabad,Islamabad Capital,0,8 Marla,For Rent,6,Marla,8,5-10 Marla
17092292,330,Upper Portion,23000,G-13,Islamabad,Islamabad Capital,0,4.4 Marla,For Rent,2,Marla,4.4,0-5 Marla
17092293,330,House,53000,G-13,Islamabad,Islamabad Capital,0,4.4 Marla,For Rent,4,Marla,4.4,0-5 Marla
17092294,330,Lower Portion,24000,G-13,Islamabad,Islamabad Capital,0,4.4 Marla,For Rent,2,Marla,4.4,0-5 Marla
17092295,330,House,70000,G-13,Islamabad,Islamabad Capital,0,4.4 Marla,For Rent,4,Marla,4.4,0-5 Marla
17092296,330,Upper Portion,68000,G-13,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
17092297,330,Lower Portion,24000,G-13,Islamabad,Islamabad Capital,0,4.4 Marla,For Rent,2,Marla,4.4,0-5 Marla
17092298,330,Upper Portion,35000,G-13,Islamabad,Islamabad Capital,0,8 Marla,For Rent,2,Marla,8,5-10 Marla
17092299,330,House,140000,G-13,Islamabad,Islamabad Capital,0,10.9 Marla,For Rent,10,Marla,10.9,10-15 Marla
17092334,3443,Lower Portion,55000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092343,424,Lower Portion,28000,PWD Housing Scheme,Islamabad,Islamabad Capital,2,10 Marla,For Rent,2,Marla,10,5-10 Marla
17092349,174,Lower Portion,68000,I-8,Islamabad,Islamabad Capital,3,10 Marla,For Rent,3,Marla,10,5-10 Marla
17092361,3444,Lower Portion,100000,I-8,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,0,Kanal,1,1-5 Kanal
17092362,164,House,2200000,F-6,Islamabad,Islamabad Capital,10,4.4 Kanal,For Rent,9,Kanal,4.4,1-5 Kanal
17092374,174,House,130000,I-8,Islamabad,Islamabad Capital,5,12 Marla,For Rent,5,Marla,12,10-15 Marla
17092375,3444,Lower Portion,50000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092389,3444,Lower Portion,55000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092390,174,House,65000,I-8,Islamabad,Islamabad Capital,3,12 Marla,For Rent,3,Marla,12,10-15 Marla
17092395,338,Upper Portion,22000,Soan Garden,Islamabad,Islamabad Capital,2,6 Marla,For Rent,2,Marla,6,5-10 Marla
17092401,3444,Upper Portion,90000,I-8,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,0,Kanal,1,1-5 Kanal
17092413,3444,Upper Portion,50000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092436,12044,Flat,18000,F-11,Islamabad,Islamabad Capital,2,4 Marla,For Rent,2,Marla,4,0-5 Marla
17092439,174,House,70000,I-8,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
17092442,164,House,1200000,F-6,Islamabad,Islamabad Capital,10,4.8 Kanal,For Rent,11,Kanal,4.8,1-5 Kanal
17092444,3444,Upper Portion,55000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092453,3444,Upper Portion,67000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092454,174,House,55000,I-8,Islamabad,Islamabad Capital,3,12 Marla,For Rent,3,Marla,12,10-15 Marla
17092466,3444,Upper Portion,65000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092470,174,House,65000,I-8,Islamabad,Islamabad Capital,3,12 Marla,For Rent,3,Marla,12,10-15 Marla
17092481,174,House,55000,I-8,Islamabad,Islamabad Capital,3,12 Marla,For Rent,3,Marla,12,10-15 Marla
17092485,3444,Upper Portion,65000,I-8,Islamabad,Islamabad Capital,0,12 Marla,For Rent,0,Marla,12,10-15 Marla
17092501,174,House,65000,I-8,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
17092510,164,House,450000,F-6,Islamabad,Islamabad Capital,4,4 Kanal,For Rent,4,Kanal,4,1-5 Kanal
17092524,1378,House,25000,Pakistan Town,Islamabad,Islamabad Capital,0,6 Marla,For Rent,2,Marla,6,5-10 Marla
17092525,1378,Lower Portion,32000,Pakistan Town,Islamabad,Islamabad Capital,0,10 Marla,For Rent,3,Marla,10,5-10 Marla
17092526,1378,Upper Portion,28000,Pakistan Town,Islamabad,Islamabad Capital,0,10 Marla,For Rent,3,Marla,10,5-10 Marla
17092527,1378,Upper Portion,50000,Pakistan Town,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
17092528,445,Upper Portion,25000,Korang Town,Islamabad,Islamabad Capital,0,8 Marla,For Rent,2,Marla,8,5-10 Marla
17092529,445,Upper Portion,23000,Korang Town,Islamabad,Islamabad Capital,0,8 Marla,For Rent,2,Marla,8,5-10 Marla
17092530,445,Upper Portion,56000,Korang Town,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
17092531,445,Upper Portion,25000,Korang Town,Islamabad,Islamabad Capital,0,7 Marla,For Rent,2,Marla,7,5-10 Marla
17092532,445,Upper Portion,20000,Korang Town,Islamabad,Islamabad Capital,0,5 Marla,For Rent,2,Marla,5,0-5 Marla
17092533,445,Lower Portion,28000,Korang Town,Islamabad,Islamabad Capital,0,12 Marla,For Rent,3,Marla,12,10-15 Marla
17092581,343,House,420000,E-7,Islamabad,Islamabad Capital,7,1.6 Kanal,For Rent,6,Kanal,1.6,1-5 Kanal
17092599,3276,House,160000,F-10,Islamabad,Islamabad Capital,5,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
17092653,173,House,37000,I-10,Islamabad,Islamabad Capital,2,7 Marla,For Rent,3,Marla,7,5-10 Marla
17092660,343,House,400000,E-7,Islamabad,Islamabad Capital,6,2 Kanal,For Rent,5,Kanal,2,1-5 Kanal
17092672,163,House,175000,F-11,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
17092698,343,House,350000,E-7,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
17092730,343,House,650000,E-7,Islamabad,Islamabad Capital,8,1 Kanal,For Rent,7,Kanal,1,1-5 Kanal
17092778,343,House,300000,E-7,Islamabad,Islamabad Capital,6,2 Kanal,For Rent,5,Kanal,2,1-5 Kanal
17092807,335,Lower Portion,25000,F-17,Islamabad,Islamabad Capital,2,7 Marla,For Rent,2,Marla,7,5-10 Marla
17092820,343,House,220000,E-7,Islamabad,Islamabad Capital,3,1.6 Kanal,For Rent,3,Kanal,1.6,1-5 Kanal
17092880,343,House,350000,E-7,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
17092925,343,House,450000,E-7,Islamabad,Islamabad Capital,7,2 Kanal,For Rent,6,Kanal,2,1-5 Kanal
17092972,1799,House,12500000,Bahria Town,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092043,8917,House,22500000,Eden Valley,Faisalabad,Punjab,0,8.5 Marla,For Sale,0,Marla,8.5,5-10 Marla
17092237,3048,House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,5,7 Marla,For Sale,5,Marla,7,5-10 Marla
17092560,3067,House,15000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,4,7 Marla,For Sale,5,Marla,7,5-10 Marla
17092722,1404,House,9500000,Shalley Valley,Rawalpindi,Punjab,2,5 Marla,For Sale,2,Marla,5,0-5 Marla
17092030,8129,Lower Portion,22000,Range Road,Rawalpindi,Punjab,0,8 Marla,For Rent,0,Marla,8,5-10 Marla
17092031,8129,Lower Portion,28000,Range Road,Rawalpindi,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17092032,8129,Upper Portion,25000,Range Road,Rawalpindi,Punjab,0,7 Marla,For Rent,0,Marla,7,5-10 Marla
17092033,8129,Upper Portion,25000,Range Road,Rawalpindi,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17092034,8129,House,20000,Range Road,Rawalpindi,Punjab,0,6 Marla,For Rent,0,Marla,6,5-10 Marla
17092124,438,House,42000,Gulraiz Housing Scheme,Rawalpindi,Punjab,6,5 Marla,For Rent,4,Marla,5,0-5 Marla
17092553,1387,Upper Portion,25000,Afshan Colony,Rawalpindi,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17092554,1387,Upper Portion,28000,Afshan Colony,Rawalpindi,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17092555,1387,Upper Portion,17000,Afshan Colony,Rawalpindi,Punjab,0,6 Marla,For Rent,0,Marla,6,5-10 Marla
17092556,1404,Lower Portion,25000,Shalley Valley,Rawalpindi,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
17092731,3054,Upper Portion,20000,Bahria Town Rawalpindi,Rawalpindi,Punjab,1,10 Marla,For Rent,1,Marla,10,5-10 Marla
17092736,3045,House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,5,10 Marla,For Rent,4,Marla,10,5-10 Marla
17092973,1798,House,11000000,Bahria Town,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092977,1798,House,10000000,Bahria Town,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092978,1797,House,10700000,Bahria Town,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092979,1789,House,10000000,Bahria Town,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092980,1794,House,9800000,Bahria Town,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092981,1803,House,11500000,Bahria Town,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
17092982,1792,House,21000000,Bahria Town,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092984,1791,House,18000000,Bahria Town,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092987,1786,House,21000000,Bahria Town,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092988,1789,House,21000000,Bahria Town,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092989,3024,House,17000000,Bahria Town,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
17092990,1781,House,17000000,Bahria Town,Lahore,Punjab,4,8 Marla,For Sale,4,Marla,8,5-10 Marla
17092991,1779,House,15500000,Bahria Town,Lahore,Punjab,4,8 Marla,For Sale,4,Marla,8,5-10 Marla
17092994,1780,House,16000000,Bahria Town,Lahore,Punjab,4,8 Marla,For Sale,4,Marla,8,5-10 Marla
17092995,1782,House,11500000,Bahria Town,Lahore,Punjab,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
17092997,1784,Flat,3500000,Bahria Town,Lahore,Punjab,1,2.1 Marla,For Sale,1,Marla,2.1,0-5 Marla
